Time,Speed,Acceleration,EngineRPM,FuelConsumption,Distance,TestID,VehicleType,ProfileType
3.6006001000166696,52.47814096994038,1.581380230071506,2127.8534519471573,21.676271052183445,29.51865375774426,sedan_highway,sedan,highway
3.7006167694615772,55.34233938021447,6.1721525200459055,2249.969269672924,51.20527871459471,31.055940962750217,sedan_highway,sedan,highway
3.8006334389064844,52.68740956232806,3.0864794767907604,2224.1391419686015,40.766821263918914,32.51948011725933,sedan_highway,sedan,highway
3.900650108351392,60.05368057057039,4.057245381638534,1735.19162347914,50.06761385190504,34.18763791088628,sedan_highway,sedan,highway
4.000666777796299,60.22773397977764,5.390649400068401,1676.496279587273,50.528015786905236,35.86063052143566,sedan_highway,sedan,highway
4.100683447241207,59.78118265688973,6.065512452300553,2532.6767351783888,50.40364868116281,37.521218928571486,sedan_highway,sedan,highway
4.200700116686114,65.04550830033759,2.7728919850667424,1790.1706651172528,37.06774357132383,39.328038603580865,sedan_highway,sedan,highway
4.300716786131022,63.60533197646905,2.368121313230901,1779.5834796569623,31.761175016332302,41.094853380705004,sedan_highway,sedan,highway
4.40073345557593,65.04488614369053,2.847193840379447,1893.9324642696863,38.42058811968362,42.9016557735853,sedan_highway,sedan,highway
4.500750125020837,64.49035234359326,2.6940134372411606,1904.1751014739082,35.76524886337411,44.69305444979622,sedan_highway,sedan,highway
4.600766794465745,64.90613156957274,2.9895487768407705,1839.2992386325625,39.412590041661524,46.49600254895102,sedan_highway,sedan,highway
4.700783463910652,69.89473248737168,2.7449131936803752,1903.6029267137917,36.9025246218855,48.437522895822454,sedan_highway,sedan,highway
4.800800133355559,68.98651977478244,3.1094457884134883,1971.6851100671793,40.78798711255765,50.353815111788634,sedan_highway,sedan,highway
4.900816802800467,69.9857298923152,3.017556103931213,1923.5424223506593,41.40088367049005,52.29786316435295,sedan_highway,sedan,highway
5.0008334722453744,70.08735476273753,1.4030150330627222,1959.8042574155008,20.31185481312103,54.24473412998454,sedan_highway,sedan,highway
5.100850141690282,70.33773255664893,2.076759290002478,1973.4207803618667,28.854152658462542,56.198560034335905,sedan_highway,sedan,highway
5.20086681113519,72.42015954688458,1.7903195355506227,1940.4964142927533,25.17674636168146,58.21023113286048,sedan_highway,sedan,highway
5.300883480580097,72.7246864967869,3.0490134269415137,1969.5130348966477,40.17857250796006,60.23036131332678,sedan_highway,sedan,highway
5.400900150025004,73.20830505630633,5.028988834529102,2074.9525810009463,49.52928569616292,62.26392534266862,sedan_highway,sedan,highway
5.500916819469912,75.57557893123226,4.465564940566253,2165.8057124532024,50.28272954567554,64.3632469796473,sedan_highway,sedan,highway
5.600933488914819,79.3899124588013,3.168371726370559,2238.113041833901,42.53696461692519,66.56852232572511,sedan_highway,sedan,highway
5.700950158359727,80.45817643990384,2.182389216066042,1692.8868989119449,31.309873799662597,68.803471671278,sedan_highway,sedan,highway
5.8009668278046345,78.4277556042539,3.2774231493704065,2256.5508382586336,42.94651260786826,70.98202043806283,sedan_highway,sedan,highway
5.900983497249542,77.1366056452252,0.7251690742224852,2215.492196095563,12.251386224058656,73.12470392820798,sedan_highway,sedan,highway
6.00100016669445,81.47494060009899,0.4962459635733296,1723.1952499872498,9.758559137637434,75.38789672265517,sedan_highway,sedan,highway
6.101016836139356,80.69521679240178,4.24592426609906,1651.4511846052394,49.586245560196275,77.62943052244411,sedan_highway,sedan,highway
6.201033505584264,81.35141917433583,5.702728192792826,1644.037488610814,50.33184975059877,79.88919216617566,sedan_highway,sedan,highway
6.301050175029172,86.07041928323221,4.780525568393834,1752.5567472185994,50.55381303622336,82.28003714626544,sedan_highway,sedan,highway
6.401066844474079,87.40151639225229,5.496104770232222,1869.7770344918827,50.04806532426218,84.70785704605022,sedan_highway,sedan,highway
6.501083513918987,90.0798866232079,5.003043085344309,1870.2586662037554,50.54422392682379,87.2100761189171,sedan_highway,sedan,highway
6.6011001833638945,90.58820537881978,0.1513655805806451,1936.6478206752306,5.214196335382379,89.72641515721764,sedan_highway,sedan,highway
6.701116852808802,90.35689672795559,1.6149043487771237,1893.8966085423872,23.32853288831742,92.23632895521641,sedan_highway,sedan,highway
6.801133522253709,86.34287732827737,-0.3753496450641265,1816.8372259199066,0.0,94.63474221433522,sedan_highway,sedan,highway
6.901150191698616,90.30834422005111,0.2716713908795043,1904.915256789868,6.713281414490381,97.14330733155886,sedan_highway,sedan,highway
7.001166861143524,89.40425726209247,0.6252226609909499,1947.7360643498198,10.514638012328708,99.62675892217254,sedan_highway,sedan,highway
7.101183530588432,91.07721388240289,3.667776821341036,1832.1297251307708,49.59742332881722,102.15668153001707,sedan_highway,sedan,highway
7.201200200033339,91.4822975177393,2.5518991514418445,1990.9212703518983,35.64888729135409,104.69785646106538,sedan_highway,sedan,highway
7.301216869478247,92.94487560669124,3.1462859339311464,1919.6358179656168,42.65471563659278,107.27965856125125,sedan_highway,sedan,highway
7.4012335389231545,94.90176269264643,3.23787928045833,1942.296176109452,44.15658052834078,109.91581863604699,sedan_highway,sedan,highway
7.501250208368061,95.06757194316853,2.6317320143205123,2022.8782457278633,36.55920502306846,112.55658452335723,sedan_highway,sedan,highway
7.601266877812969,96.90539658722788,4.077655779433833,2026.3135555913204,49.63505838308109,115.24840109522466,sedan_highway,sedan,highway
7.7012835472578764,96.21941514351622,1.8585044887188502,2100.9012422441315,27.627772454680283,117.921162626989,sedan_highway,sedan,highway
7.801300216702784,100.28465600967213,3.4451434933330987,2077.9000754854483,47.370906435512865,120.70684751614657,sedan_highway,sedan,highway
7.901316886147692,98.24707077234036,0.10418522111869777,2102.0727390417087,5.204362014184231,123.43593281537824,sedan_highway,sedan,highway
8.001333555592598,101.26883023116811,2.7530597134337356,2194.935929418673,38.216223217420016,126.24895587735513,sedan_highway,sedan,highway
8.101350225037507,97.09292998524154,-0.3297226541836338,1985.3420584860394,0.04048176444616547,128.94598171027852,sedan_highway,sedan,highway
8.201366894482414,101.17492262769694,1.8919669413987634,2042.4176226283132,27.235061188227892,131.75639622771453,sedan_highway,sedan,highway
8.301383563927322,99.6911552321416,0.52279801612314,2109.6682493467406,9.802531173504343,134.52559498416292,sedan_highway,sedan,highway
8.401400233372229,101.65261126685813,4.933617698355121,2178.370768238107,50.14773847792884,137.34927863046454,sedan_highway,sedan,highway
8.501416902817137,102.20986666018976,1.4788847186980831,2137.0978853557517,23.279856383227624,140.18844159324757,sedan_highway,sedan,highway
8.601433572262044,105.97344184228075,2.6332581138500473,2240.5852087947824,37.28850405738029,143.1321483110887,sedan_highway,sedan,highway
8.70145024170695,103.83691512135348,3.9747196257808994,2192.038180657385,51.044745197760896,146.01650706445963,sedan_highway,sedan,highway
8.80146691115186,104.43101983707169,3.6641486944004384,2120.4540566453406,49.03578274641279,148.9173687266005,sedan_highway,sedan,highway
8.901483580596766,108.80710659326375,2.176626710097601,2313.2468486003736,32.382362965560844,151.93978835419117,sedan_highway,sedan,highway
9.001500250041675,108.80533431011055,2.467898630626472,2245.993392277958,35.40735353445206,154.96215875169423,sedan_highway,sedan,highway
9.101516919486581,109.89136992045644,3.1121845813250957,2414.023086912297,43.77858895496527,158.01469680504024,sedan_highway,sedan,highway
9.20153358893149,108.27913265648114,2.162210024456421,2269.7875014193974,31.240322927204332,161.02245048994249,sedan_highway,sedan,highway
9.301550258376396,110.03295208345685,0.1541035648328304,2238.005858007568,7.730277461804087,164.07892138114963,sedan_highway,sedan,highway
9.401566927821303,112.69908463728531,0.6744743203454107,2330.1714505398536,13.545145732257206,167.20945150996312,sedan_highway,sedan,highway
9.501583597266212,109.08272072680964,2.307744638981923,2197.951546215425,34.29483654033006,170.23952708570783,sedan_highway,sedan,highway
9.601600266711118,111.10542369707818,-0.7339894767648971,2332.8278185685926,0.0,173.32578885507112,sedan_highway,sedan,highway
9.701616936156027,112.4330730066486,-0.16659246487949275,2391.7111076835,2.7968744869376763,176.44892977192248,sedan_highway,sedan,highway
9.801633605600934,108.71177102528004,0.9418989858907523,2279.9515369178516,16.957222059315363,179.46870118929138,sedan_highway,sedan,highway
9.901650275045842,112.39921820050222,1.7505866750881793,2315.379110287337,26.727435719971886,182.5909016948609,sedan_highway,sedan,highway
10.001666944490749,110.778138901413,0.7814082351773948,2283.314078709519,14.148305863170686,185.66807221990013,sedan_highway,sedan,highway
10.101683613935656,114.2564797122369,4.1768766879168595,2465.458447917035,49.14678565406594,188.8418633230178,sedan_highway,sedan,highway
10.201700283380564,113.8396078299679,3.501947662592059,2402.577922101767,47.644824180538194,192.00407465162803,sedan_highway,sedan,highway
10.30171695282547,116.23014906353038,5.429140629654171,2482.2530887121825,48.51035767030215,195.23268990339275,sedan_highway,sedan,highway
10.40173362227038,118.70272399316794,1.0842612381937542,2483.4582477729596,19.384504732204224,198.52998779209187,sedan_highway,sedan,highway
10.501750291715286,120.55059203479051,0.5159972498684766,2507.453684958528,12.439539575396878,201.87861534861383,sedan_highway,sedan,highway
10.601766961160195,116.20814994098565,1.7510552055826452,2444.0193554572793,26.805473870126484,205.10661951364122,sedan_highway,sedan,highway
10.701783630605101,114.76840287973117,1.4977990980907663,2438.181988506336,23.49845816743865,208.29463070474486,sedan_highway,sedan,highway
10.801800300050008,119.38204843357914,-0.6144955293273853,2411.227954876626,0.9591236674424543,211.61079871678874,sedan_highway,sedan,highway
10.901816969494917,121.39876236973132,2.2905106553272105,2598.822179027473,33.383265626989576,214.9829865603924,sedan_highway,sedan,highway
11.001833638939823,119.44450008200121,4.213233389328337,2503.881942952322,50.64049604097343,218.30088934044798,sedan_highway,sedan,highway
11.101850308384732,120.33106912057463,1.1395869675085493,2628.3581313542068,19.221949968148635,221.64341903824172,sedan_highway,sedan,highway
11.201866977829638,122.35222298052219,0.47279447086933146,2559.3728842621913,11.638180812489448,225.04209189881178,sedan_highway,sedan,highway
11.301883647274547,121.43330497509453,0.7860327889943193,2529.6321896567333,15.559123868765171,228.41523925923107,sedan_highway,sedan,highway
11.401900316719454,122.2497924172961,2.905277860917039,2591.5172029680425,39.95705149612738,231.81106682637818,sedan_highway,sedan,highway
11.50191698616436,120.85935910219098,0.8617773276668999,2523.3565454669533,16.14950183603084,235.1682712458835,sedan_highway,sedan,highway
11.601933655609269,125.56056927022532,-0.1448163730276235,2631.6481747887515,4.16603964545201,238.6560648367231,sedan_highway,sedan,highway
11.701950325054176,123.9034221703226,3.4524974530774273,2584.7100112243393,46.984947151925155,242.0978265636765,sedan_highway,sedan,highway
11.801966994499084,121.17263550364481,5.063949795020022,2531.4934610747623,49.94762540201169,245.46373310544442,sedan_highway,sedan,highway
11.90198366394399,128.46428783283548,1.6832475549712456,2662.152219080666,26.87764349312301,249.0321855452454,sedan_highway,sedan,highway
12.0020003333889,129.974468733227,4.799647707064764,2616.576026489231,50.21063614363518,252.6425874545017,sedan_highway,sedan,highway
12.102017002833806,128.59041486917354,3.8484659502078102,2662.98141320264,49.47117016775182,256.2145434230898,sedan_highway,sedan,highway
12.202033672278713,132.54278804303917,-0.7037943864388154,2862.4167184896787,0.47728930032048794,259.8962875353965,sedan_highway,sedan,highway
12.302050341723621,128.09987421401888,-0.9443085606791044,2649.393195962709,0.4147404274073252,263.4546173746748,sedan_highway,sedan,highway
12.402067011168528,127.1974579372456,0.8591250096957737,2641.608531246192,16.360909884521607,266.98788009515386,sedan_highway,sedan,highway
12.502083680613437,128.27471332400464,-1.273970235536666,2631.739707256487,0.0,270.55106657637623,sedan_highway,sedan,highway
12.602100350058343,130.13683988662595,2.571004837989463,2730.023356002698,37.690625804291116,274.1659787954492,sedan_highway,sedan,highway
12.702117019503252,130.24964161907317,1.7914744845847252,2817.402539209906,28.50960278350819,277.784024395979,sedan_highway,sedan,highway
12.802133688948159,132.7276829223999,0.8870257455992885,2836.063297040832,17.015007839444245,281.47090447715675,sedan_highway,sedan,highway
12.902150358393065,130.4221120094981,1.122029777130109,2680.5809750375734,19.0885610048754,285.09374092186505,sedan_highway,sedan,highway
13.002167027837974,129.87135966608335,-0.4643354501819914,2704.5254656124316,0.6231733396602654,288.70127869036736,sedan_highway,sedan,highway
13.10218369728288,132.15649348546015,-2.249349157563657,2805.074704869933,0.6760702825208562,292.3722923982968,sedan_highway,sedan,highway
13.202200366727789,129.4138378087456,1.799704899368578,2735.5558651045144,28.22385651005928,295.9671212263175,sedan_highway,sedan,highway
13.302217036172696,128.67885443878532,0.9273478251208331,2675.348695159696,17.837961226768734,299.54153384961705,sedan_highway,sedan,highway
13.402233705617604,133.66158082836156,2.5215242868538184,2726.4848225983155,36.65973078146587,303.2543555392938,sedan_highway,sedan,highway
13.502250375062511,131.54058575130085,3.5410703410571926,2913.830718157837,49.57333008825009,306.90826069905216,sedan_highway,sedan,highway
13.602267044507418,136.695237201797,3.134567173227353,2864.682467986843,45.24002553858076,310.7053506213243,sedan_highway,sedan,highway
13.702283713952326,135.78776442264854,0.7329459649567838,2819.1098051292893,15.430557723413697,314.4772329663979,sedan_highway,sedan,highway
13.802300383397233,134.32107535059455,1.9229945389218983,2852.495948178825,30.1742116667597,318.2083739483588,sedan_highway,sedan,highway
13.902317052842141,134.98088356528376,-0.45403038102563187,2772.5074236577875,0.6129699742070824,321.9578429362834,sedan_highway,sedan,highway
14.002333722287048,135.00197592136027,-1.2535766831199595,2822.550416074984,0.8328619571802163,325.70789782298783,sedan_highway,sedan,highway
14.102350391731957,135.87798251595086,3.3103480620593047,2903.348269243398,47.604348893496955,329.4822862262087,sedan_highway,sedan,highway
14.202367061176863,133.5313263930326,0.03082552810823813,2832.773935540268,6.670196771450171,333.1914897371263,sedan_highway,sedan,highway
14.30238373062177,140.2797018623013,1.4151584560720778,2992.2321964984308,23.573110279323238,337.0881481221902,sedan_highway,sedan,highway
14.402400400066679,135.0363695158786,1.750369638053101,2787.6439549675924,28.43548883498584,340.8391583865202,sedan_highway,sedan,highway
14.502417069511585,137.54926114229002,2.9206152411999398,2993.1065625974807,41.97001111351119,344.65997119602827,sedan_highway,sedan,highway
14.602433738956494,139.02864786444644,0.13130562233361331,2976.8015412720547,8.98587383652948,348.5218780811518,sedan_highway,sedan,highway
14.7024504084014,138.7884338271925,2.781928570488631,2889.6686628621183,40.80083760457726,352.37711235412934,sedan_highway,sedan,highway
14.802467077846309,140.5160519825018,3.929643689314773,3000.5919924290865,49.634585125779886,356.28033602030996,sedan_highway,sedan,highway
14.902483747291216,140.04384094275812,-1.23880332253907,2949.0644744172732,0.04457280168383687,360.17044271316433,sedan_highway,sedan,highway
15.002500416736122,144.6226197830566,0.8208218934525178,3063.3069701716845,16.837769660496384,364.1877377071381,sedan_highway,sedan,highway
15.102517086181031,136.79880188387614,1.176131273779518,2817.3247005818016,20.90310246732885,367.9877044261347,sedan_highway,sedan,highway
15.202533755625938,140.26591323540703,1.342810435059306,2994.9344553130604,22.57405767628768,371.88397979378493,sedan_highway,sedan,highway
15.302550425070846,142.63308827530494,0.11789135965983633,2957.169575791933,9.023832098932177,375.8460100236545,sedan_highway,sedan,highway
15.402567094515753,142.4608997258649,3.7029592227050756,2991.6823247783223,50.021694087928815,379.8032572382619,sedan_highway,sedan,highway
15.502583763960661,144.8348242304443,0.9767360107906455,3019.60877041638,19.57653280106344,383.82644680021866,sedan_highway,sedan,highway
15.602600433405568,143.46412848474526,1.3609083832145075,3150.4336284701303,24.18373643915598,387.81156148035046,sedan_highway,sedan,highway
15.702617102850475,142.02403805483019,1.3300001539053454,2934.7534439695287,24.291167848503605,391.7566736485402,sedan_highway,sedan,highway
15.802633772295383,145.08272336509106,-2.0035462356180744,3127.8280160749036,0.03750489216672019,395.7867492975705,sedan_highway,sedan,highway
15.90265044174029,144.8549000028945,0.6406824218774148,3052.882255047836,15.536248239958553,399.81049651987314,sedan_highway,sedan,highway
16.002667111185197,141.22844100633176,0.9793773593284953,2932.796068834974,18.34346026170158,403.733508770049,sedan_highway,sedan,highway
16.102683780630105,144.6173568441246,-1.1093396886943623,3096.491089126815,0.06450502739922914,407.7506575712747,sedan_highway,sedan,highway
16.202700450075014,143.7869173016215,2.254655376430719,2951.541533433048,35.004592170876386,411.74473860743086,sedan_highway,sedan,highway
16.302717119519922,143.0859119254412,2.826622786052539,2990.705215760007,41.54678364488837,415.7193472720264,sedan_highway,sedan,highway
16.402733788964827,148.9132796804698,-0.0878071849524531,3166.587568217238,5.9278291973757,419.85582726315056,sedan_highway,sedan,highway
16.502750458409736,146.31636202122635,3.7215207278335924,3047.417273658937,50.24507969118747,423.92017065262905,sedan_highway,sedan,highway
16.602767127854644,144.45930391121018,2.4579681522314445,3097.149896732649,36.82349550533034,427.9329290946071,sedan_highway,sedan,highway
16.70278379729955,150.48565461172194,-1.1378620758062965,3210.349579455549,0.30378985878521136,432.11308616715496,sedan_highway,sedan,highway
16.802800466744458,147.5102545994578,0.36980791423830794,3132.1853255004526,11.621924560789262,436.21059323936214,sedan_highway,sedan,highway
16.902817136189366,146.86512794401847,2.7676854745319446,3099.915273950392,41.648360211743004,440.290180126696,sedan_highway,sedan,highway
17.002833805634275,146.9820162668553,0.08796337995779879,3072.264287628716,8.189640354309148,444.3730139118864,sedan_highway,sedan,highway
17.10285047507918,149.4411377653677,1.1601214396982016,3158.863234683645,21.36588456396322,448.5241566275911,sedan_highway,sedan,highway
17.202867144524088,150.643988695646,-0.4350359212604502,3219.953095541651,2.065892615028824,452.7087118691368,sedan_highway,sedan,highway
17.302883813968997,149.59847319091458,-0.38958718695228356,3154.927855189601,2.0652664806930017,456.86422501332885,sedan_highway,sedan,highway
17.4029004834139,146.08206328574965,0.7478373938171359,3165.7527456700027,16.835021717987036,460.92206010459967,sedan_highway,sedan,highway
17.50291715285881,146.2807593303412,0.4665457271540987,3130.839039142684,12.549822722423235,464.9854145304425,sedan_highway,sedan,highway
17.60293382230372,150.78724507423854,-0.4436212594145701,3225.6425434405496,2.1295571646847855,469.173949115838,sedan_highway,sedan,highway
17.702950491748627,151.48377100452336,2.0822365532206533,3055.672146798731,32.76187875342279,473.38183164374146,sedan_highway,sedan,highway
17.802967161193532,148.79995492396833,2.702137703024576,3134.372582425215,41.039653098474005,477.5151637249628,sedan_highway,sedan,highway
17.90298383063844,149.83008908154682,-0.7960325663545404,3087.1560329156637,0.0,481.67711064389465,sedan_highway,sedan,highway
18.00300050008335,151.14460719578543,-0.28364819650444417,3107.046742706745,4.227188628314904,485.8755719548887,sedan_highway,sedan,highway
18.103017169528254,149.35438645480036,1.1982832734142619,3129.6700215515425,22.01555516093055,490.0243049119665,sedan_highway,sedan,highway
18.203033838973163,150.97320425081537,-0.13362760458200285,3158.196628119667,5.9937465004556705,494.2180050300447,sedan_highway,sedan,highway
18.30305050841807,150.956864816114,0.44285489842764036,3190.626230628077,13.48068619112218,498.4112512749368,sedan_highway,sedan,highway
18.40306717786298,149.58955939329923,3.583152253295296,3173.922257037992,50.13533796023226,502.5665168136395,sedan_highway,sedan,highway
18.503083847307884,151.94174601295518,1.6281739138506452,3130.0494346314504,28.030754088377304,506.78712086955494,sedan_highway,sedan,highway
18.603100516752793,155.8040605107319,-0.3686421220244398,3379.4106165557396,3.083310488012651,511.1150114392975,sedan_highway,sedan,highway
18.7031171861977,153.90391729574654,1.9817374990598609,3249.9846160332763,32.970252701765176,515.3901202530683,sedan_highway,sedan,highway
18.803133855642606,150.29330899647002,0.19404340848525692,3090.0066945959666,9.57460307673907,519.5649343918591,sedan_highway,sedan,highway
18.903150525087515,153.15668689160697,-0.1876416072220195,3351.121857742304,4.898251081611713,523.8192868055148,sedan_highway,sedan,highway
19.003167194532423,152.29102414822864,0.29414463420316395,3257.3155290154987,12.0416992078078,528.0495930318546,sedan_highway,sedan,highway
19.103183863977332,155.46630561773227,5.119197756636382,3269.5737506591304,49.90261299025155,532.368101521236,sedan_highway,sedan,highway
19.203200533422237,154.43337763731222,1.149992140164585,3254.2982022992046,22.051757587494716,536.6579175667168,sedan_highway,sedan,highway
19.303217202867145,159.5078649584155,2.2921795475785274,3374.861897730621,36.23536915578272,541.0886915933395,sedan_highway,sedan,highway
19.403233872312054,155.22667274390324,-1.4561512941670287,3343.030320276132,0.0,545.4005436140035,sedan_highway,sedan,highway
19.50325054175696,156.41694733386998,0.9690173618754443,3258.680900323505,19.616940007975654,549.7454588177221,sedan_highway,sedan,highway
19.603267211201867,152.8452332882316,-2.190766221204896,3194.394611807703,0.0,553.9911597423952,sedan_highway,sedan,highway
19.703283880646776,156.177608888688,-1.2101600132835273,3238.1733374579035,0.0,558.3294266559699,sedan_highway,sedan,highway
19.803300550091684,155.5644857602467,-0.20360055233047092,3306.446079662116,5.460894641551247,562.6506623715322,sedan_highway,sedan,highway
19.90331721953659,153.04838471999287,2.466038681608808,3167.3149305947018,38.607714328478345,566.902006391532,sedan_highway,sedan,highway
20.003333888981498,156.05046633967515,1.7155566747488677,3174.5178597757176,29.600588370086246,571.2367415676341,sedan_highway,sedan,highway
20.103350558426406,157.28410291512748,0.4135121916610558,3302.9339951811285,13.178691933593369,575.6057444263877,sedan_highway,sedan,highway
20.20336722787131,159.265610903236,3.250656002798692,3370.2926285938665,48.19368015828205,580.0297891736998,sedan_highway,sedan,highway
20.30338389731622,156.3088077052366,-0.16541464092094316,3348.748824223243,5.612150685686564,584.3717004988453,sedan_highway,sedan,highway
20.40340056676113,158.8995655250305,0.23444180357309108,3309.2481730608847,11.974021009941723,588.785577318985,sedan_highway,sedan,highway
20.503417236206037,155.75271998601744,-1.2448998521762462,3325.9508546266097,0.11954026684710443,593.112041763041,sedan_highway,sedan,highway
20.60343390565094,157.70609816155903,0.2942349574917813,3335.4909064750304,11.930182754564576,597.4927667119732,sedan_highway,sedan,highway
20.70345057509585,157.02479116931875,-2.0012467860251633,3179.9694473891736,0.0,601.8545664666765,sedan_highway,sedan,highway
20.80346724454076,156.8384306287218,1.8010060145395528,3311.121458212191,30.518195918480856,606.2111895396965,sedan_highway,sedan,highway
20.903483913985664,155.29732131018523,-0.6274800583971825,3284.0528732420057,0.0,610.525004020535,sedan_highway,sedan,highway
21.003500583430572,158.99453081218863,0.9958523052477375,3373.9363714844208,20.645175006436283,614.941518765318,sedan_highway,sedan,highway
21.10351725287548,156.5766340564441,1.603561399198341,3251.1703405935664,27.17771187410707,619.2908697113304,sedan_highway,sedan,highway
21.20353392232039,158.81732531876466,1.0180752288231218,3333.113819188009,20.398277739392547,623.7024620812961,sedan_highway,sedan,highway
21.303550591765294,159.72484114727882,0.9482816960175882,3325.6692609323204,19.0566130070127,628.1392632242761,sedan_highway,sedan,highway
21.403567261210203,157.12985672206685,2.1679482552346343,3268.117669761903,34.20190462461968,632.5039814665557,sedan_highway,sedan,highway
21.50358393065511,160.7014378650203,0.5300288051497688,3413.077858214229,15.008071606980609,636.9679102961396,sedan_highway,sedan,highway
21.603600600100016,160.47894091586645,-2.53414334178062,3441.8252820581047,0.0,641.4256586549137,sedan_highway,sedan,highway
21.703617269544925,159.77137716803426,3.4947244283986123,3383.1226946985753,49.58765568335941,645.8637524651369,sedan_highway,sedan,highway
21.803633938989833,155.1633831320737,0.995429417393666,3256.2073806078233,19.8388827608263,650.1738464410279,sedan_highway,sedan,highway
